date,tem_avg,tem_h,tem_l,alws,mslap,rh,Herpangina,HFMD
12.04.2017,18.8875,23.7,14.3,740.8,764.6,68,48,35
13.04.2017,20.7,26.9,14.9,735.3,758.6,49,36,33
14.04.2017,24.0,30.4,18.5,730.0,753.0,58,53,23
15.04.2017,25.2125,29.7,21.2,730.8,753.7,67,56,41
16.04.2017,18.9,22.6,16.2,740.4,764.3,86,36,37
17.04.2017,19.4875,22.9,16.3,735.3,758.8,73,47,38
18.04.2017,21.825,28.3,16.4,730.1,753.2,49,55,45
19.04.2017,24.6625,31.7,18.0,731.1,754.0,55,52,35
20.04.2017,18.4,23.3,16.0,739.1,763.0,92,56,37
21.04.2017,16.825,20.3,14.5,741.2,765.1,72,47,21
22.04.2017,20.3375,26.0,14.8,736.6,760.0,50,38,37
23.04.2017,23.825,28.8,19.0,733.5,756.6,50,37,34
24.04.2017,20.6375,21.7,19.3,733.3,756.7,82,45,35
25.04.2017,18.7,20.8,17.6,737.1,760.7,93,54,38
26.04.2017,17.025,18.5,16.5,740.3,764.2,97,45,29
27.04.2017,15.9,16.8,15.0,742.3,766.3,90,45,37
28.04.2017,18.55,23.0,15.3,738.7,762.3,76,43,30
29.04.2017,21.4625,27.3,16.6,733.6,756.9,66,49,29
30.04.2017,21.5875,26.5,17.9,733.4,756.7,73,44,26
01.05.2017,24.3625,30.1,19.1,730.7,753.7,64,47,38
02.05.2017,24.7875,28.0,21.5,728.5,751.3,72,55,49
03.05.2017,19.8125,24.1,17.5,739.6,763.3,82,41,38
04.05.2017,22.0375,27.9,16.2,736.7,760.0,60,57,20
05.05.2017,19.4125,20.9,17.8,741.6,765.4,94,45,30
06.05.2017,14.7875,15.5,14.1,742.2,766.3,87,46,15
07.05.2017,16.5,18.9,14.4,739.5,763.3,82,46,28
08.05.2017,19.875,24.7,15.1,736.2,759.7,74,65,36
09.05.2017,22.6125,28.5,15.7,735.0,758.1,62,58,35
10.05.2017,21.2875,23.9,19.4,734.9,758.1,86,59,36
11.05.2017,20.05,21.9,18.3,739.3,762.9,92,46,26
12.05.2017,21.8125,27.1,18.3,735.2,758.5,84,62,43
13.05.2017,25.525,34.5,18.0,730.9,753.7,44,59,32
14.05.2017,22.0375,23.4,20.8,736.6,760.0,85,58,45
15.05.2017,22.6875,26.9,19.2,738.1,761.5,69,74,41
16.05.2017,23.8875,28.7,19.0,735.5,758.7,55,85,41
17.05.2017,25.4625,33.1,18.5,732.0,754.8,41,70,59
18.05.2017,25.9875,29.6,23.6,733.7,756.7,59,79,44
19.05.2017,26.5625,31.5,21.7,730.4,753.1,65,73,44
20.05.2017,25.925,30.2,23.7,729.9,752.8,85,68,42
21.05.2017,22.775,23.4,22.1,731.3,754.3,89,73,47
22.05.2017,22.5875,23.2,21.4,733.5,756.7,94,78,46
23.05.2017,22.925,26.1,20.8,736.9,760.2,71,65,52
24.05.2017,19.725,20.9,18.4,739.9,763.6,87,74,54
25.05.2017,22.3125,26.6,17.6,738.3,761.6,61,84,45
26.05.2017,24.875,30.5,19.2,735.7,758.8,58,97,46
27.05.2017,26.0875,32.2,21.2,734.3,757.3,60,70,46
28.05.2017,27.85,34.6,21.6,730.8,753.4,51,79,45
29.05.2017,26.6125,30.1,23.2,731.5,754.4,65,63,41
30.05.2017,24.9625,27.8,22.5,732.3,755.3,75,84,35
31.05.2017,24.5625,26.6,22.9,728.3,751.2,81,105,70
01.06.2017,24.1375,25.5,22.2,730.8,753.8,78,88,42
02.06.2017,26.2625,31.4,21.2,727.8,750.4,59,75,29
03.06.2017,25.5625,26.5,24.9,729.2,752.0,76,85,45
04.06.2017,22.18571429,23.2,21.5,729.9,753.0,95,82,21
05.06.2017,25.35,30.8,21.5,732.3,755.2,72,82,43
06.06.2017,26.5125,30.9,22.2,733.8,756.7,67,112,52
07.06.2017,28.8125,34.6,22.4,730.0,752.6,53,98,41
08.06.2017,28.5125,32.5,26.0,729.0,751.6,65,98,43
09.06.2017,26.4375,29.5,24.4,729.3,752.2,87,118,63
10.06.2017,27.0875,30.6,23.8,731.7,754.4,65,88,45
11.06.2017,25.875,28.9,24.1,732.2,755.1,73,75,47
12.06.2017,23.775,24.3,23.3,733.0,756.1,92,131,64
13.06.2017,23.0625,23.4,22.5,733.9,757.0,93,101,50
14.06.2017,21.175,22.7,19.5,734.5,757.9,92,107,51
15.06.2017,19.3125,19.7,18.7,734.9,758.3,95,80,37
16.06.2017,21.95,24.3,19.6,732.9,756.1,88,119,55
17.06.2017,25.175,30.1,20.9,731.0,753.8,75,120,57
18.06.2017,23.925,24.9,22.8,731.6,754.7,91,102,38
19.06.2017,23.9,26.3,22.1,731.3,754.3,83,135,62
20.06.2017,26.7,31.7,22.5,728.7,751.4,76,148,61
21.06.2017,28.8125,34.9,23.1,727.9,750.4,66,132,57
22.06.2017,27.2375,30.8,25.1,729.3,751.9,75,145,55
23.06.2017,27.6125,29.7,25.7,728.4,751.0,82,123,63
24.06.2017,25.7625,26.9,23.8,731.4,754.3,78,133,58
25.06.2017,23.15,24.2,21.5,734.1,757.3,81,126,48
26.06.2017,22.95,25.2,21.2,734.9,758.1,85,129,45
27.06.2017,24.4875,29.3,20.5,733.4,756.4,78,165,73
28.06.2017,27.35,32.9,21.9,731.6,754.3,73,153,83
29.06.2017,27.1,30.8,24.4,730.5,753.3,65,135,71
30.06.2017,27.3,31.4,23.5,729.0,751.7,73,149,68
01.07.2017,28.925,33.7,24.0,727.5,750.0,67,123,57
02.07.2017,30.8375,36.2,25.5,728.3,750.7,59,123,60
03.07.2017,29.625,35.7,26.5,729.4,752.1,86,127,63
04.07.2017,30.5125,36.7,25.4,728.5,750.9,64,121,79
05.07.2017,30.3875,33.0,27.5,727.8,750.1,60,113,55
06.07.2017,26.925,29.0,25.1,729.5,752.2,82,116,33
07.07.2017,25.4875,26.3,24.6,730.6,753.4,86,116,39
08.07.2017,25.9375,29.6,24.2,731.4,754.3,90,83,54
09.07.2017,27.0875,31.5,23.4,730.0,752.7,71,102,47
10.07.2017,29.6125,35.9,23.4,729.5,752.0,65,142,57
11.07.2017,32.0625,38.0,26.2,730.7,753.1,56,119,44
12.07.2017,32.3375,36.0,28.9,729.7,752.0,49,134,47
13.07.2017,32.025,35.2,28.5,727.3,749.5,51,97,47
14.07.2017,27.3375,29.9,24.1,729.9,752.5,81,101,42
15.07.2017,29.725,34.2,26.0,730.4,752.9,71,80,48
16.07.2017,30.7875,35.3,27.1,731.4,754.0,68,88,46
17.07.2017,31.0375,36.4,26.5,731.0,753.4,70,72,55
18.07.2017,32.525,37.0,28.2,729.4,751.7,65,76,45
19.07.2017,29.7875,32.6,24.9,728.7,751.2,76,90,21
20.07.2017,31.4625,35.1,27.3,730.2,752.6,59,76,31
21.07.2017,32.6,37.6,27.8,730.9,753.1,50,72,33
22.07.2017,34.2875,38.2,30.5,731.4,753.6,42,60,34
23.07.2017,34.4375,39.3,29.4,729.7,751.9,47,68,25
24.07.2017,34.325,38.9,30.5,728.3,750.4,48,65,28
25.07.2017,33.425,39.0,27.1,728.2,750.3,54,46,22
26.07.2017,36.0625,40.2,31.8,726.4,748.3,36,51,24
27.07.2017,36.4125,41.4,31.3,727.7,749.7,44,42,10
28.07.2017,36.4375,41.3,32.1,729.0,751.0,46,38,16
29.07.2017,33.4,39.2,30.5,728.9,751.3,66,44,23
30.07.2017,32.7,37.0,28.8,726.7,748.8,55,42,12
31.07.2017,34.325,39.3,29.7,725.8,747.9,55,36,13
01.08.2017,34.5375,39.1,30.4,726.9,749.0,52,50,12
02.08.2017,32.2375,37.4,30.1,725.8,748.1,63,38,18
03.08.2017,32.8375,39.5,28.8,726.0,748.3,63,31,14
04.08.2017,32.0875,38.5,29.3,728.5,750.9,70,26,15
05.08.2017,31.7875,38.4,27.9,729.6,752.2,81,30,17
06.08.2017,33.775,39.9,27.9,726.5,748.6,53,33,10
07.08.2017,34.325,39.2,30.8,725.6,747.9,69,34,17
08.08.2017,25.25,29.3,23.5,730.7,753.6,82,32,18
09.08.2017,27.75,33.3,23.4,729.7,752.2,65,26,13
10.08.2017,30.125,34.0,26.5,728.6,751.0,66,28,10
11.08.2017,24.7,29.5,21.9,730.5,753.5,87,36,7
12.08.2017,24.8125,28.4,22.3,730.6,753.5,85,27,10
13.08.2017,28.425,33.4,24.2,730.5,753.1,69,26,7
14.08.2017,30.2875,35.0,25.9,729.8,752.3,66,32,5
15.08.2017,31.25,35.3,27.1,729.5,751.8,58,20,16
16.08.2017,31.9625,35.3,28.9,729.0,751.4,66,34,5
17.08.2017,32.5125,36.5,28.0,728.2,750.4,47,26,10
18.08.2017,33.1375,36.3,29.4,729.1,751.4,49,36,13
19.08.2017,33.6375,38.0,29.0,728.3,750.5,54,39,10
20.08.2017,34.475,39.2,29.9,727.1,749.2,47,29,13
21.08.2017,35.0,38.8,30.7,726.0,748.0,47,29,9
22.08.2017,35.825,40.0,31.5,727.2,749.2,49,29,11
23.08.2017,33.4375,38.1,30.7,730.1,752.5,72,32,12
24.08.2017,28.9625,31.9,26.5,731.8,754.4,75,16,8
25.08.2017,27.8,31.3,25.1,733.2,756.1,91,18,9
26.08.2017,31.3875,36.8,26.1,730.2,752.5,51,22,14
27.08.2017,32.6,37.4,27.9,730.7,753.0,50,21,13
28.08.2017,32.3375,35.7,28.3,731.7,754.0,51,33,9
29.08.2017,30.3375,34.8,26.5,733.2,756.0,93,15,11
30.08.2017,29.275,33.8,26.6,733.8,756.6,78,23,12
31.08.2017,24.425,25.1,23.6,733.5,756.5,85,21,12
01.09.2017,23.7125,24.9,22.2,731.7,754.8,93,15,12
02.09.2017,22.6375,23.6,21.5,732.7,755.8,83,17,11
03.09.2017,24.525,27.1,22.4,733.4,756.4,81,18,8
04.09.2017,23.0625,23.9,22.5,733.0,756.1,94,29,8
05.09.2017,22.7625,23.9,22.0,735.7,758.9,84,23,9
06.09.2017,23.75,26.2,22.2,736.1,759.3,80,20,15
07.09.2017,25.45,30.7,21.0,732.6,755.5,72,31,9
08.09.2017,27.0625,30.4,23.7,730.7,753.4,74,35,13
09.09.2017,24.4375,25.3,23.4,731.9,754.9,94,27,10
10.09.2017,24.9625,29.0,22.7,736.3,759.5,78,30,14
11.09.2017,24.825,30.2,21.2,736.5,759.7,76,37,10
12.09.2017,26.3625,31.8,21.3,735.9,758.9,68,36,15
13.09.2017,27.6875,32.7,22.9,736.2,759.1,57,47,13
14.09.2017,27.725,31.1,24.3,735.6,758.5,65,59,13
15.09.2017,28.1,31.9,25.0,735.7,758.5,66,29,23
16.09.2017,28.975,33.0,25.1,734.6,757.4,63,35,14
17.09.2017,27.9375,30.9,26.3,733.1,755.9,75,31,16
18.09.2017,25.275,27.0,24.1,732.4,755.3,82,41,18
19.09.2017,23.2,24.2,21.4,735.8,759.1,89,38,19
20.09.2017,21.85,24.3,20.3,736.4,759.7,87,41,14
21.09.2017,22.975,25.3,21.6,735.6,758.8,81,38,15
22.09.2017,23.7375,26.0,21.5,735.0,758.1,79,53,29
23.09.2017,22.8875,23.7,21.5,733.6,756.7,82,31,19
24.09.2017,23.3125,24.5,21.8,731.6,754.6,83,46,25
25.09.2017,24.875,26.7,23.1,731.4,754.3,81,75,26
26.09.2017,26.95,31.0,24.2,732.7,755.5,79,80,33
27.09.2017,22.3875,25.2,20.8,737.8,761.2,75,68,25
28.09.2017,21.325,22.1,20.5,736.3,759.7,86,66,23
29.09.2017,20.45,20.9,19.7,737.5,761.0,93,82,25
30.09.2017,20.9375,23.1,19.4,733.5,756.7,87,75,31
01.10.2017,22.5875,24.4,21.1,735.2,758.4,88,75,47
02.10.2017,23.05,25.4,21.7,735.9,759.1,88,91,45
03.10.2017,20.5,22.2,18.1,738.4,762.1,93,78,31
04.10.2017,17.6125,18.0,17.0,741.0,764.8,83,85,36
05.10.2017,18.05,19.7,16.5,738.5,762.1,88,69,39
06.10.2017,19.6125,20.5,18.7,736.3,759.7,86,81,30
07.10.2017,21.3625,23.2,19.8,736.0,759.3,86,84,36
08.10.2017,23.425,27.3,20.6,735.4,758.6,82,82,43
09.10.2017,25.525,30.0,22.3,735.4,758.5,82,80,43
10.10.2017,17.4375,22.4,15.1,743.2,767.3,88,88,28
11.10.2017,15.6375,16.9,13.9,741.2,765.1,94,77,32
12.10.2017,16.525,17.4,15.7,741.2,765.1,89,83,41
13.10.2017,16.75,17.5,16.1,739.6,763.4,95,78,34
14.10.2017,17.1375,18.3,16.1,740.6,764.4,93,73,45
15.10.2017,18.15,19.7,16.9,742.7,766.5,87,74,38
16.10.2017,18.8875,21.6,17.3,742.8,766.6,87,102,49
17.10.2017,16.4875,17.1,15.8,742.6,766.5,90,89,48
18.10.2017,17.25,19.0,16.1,742.3,766.1,88,72,35
19.10.2017,18.9625,21.3,16.7,739.7,763.4,84,83,29
20.10.2017,19.2,21.2,17.6,740.5,764.1,82,83,51
21.10.2017,18.3625,19.1,17.7,740.7,764.5,94,103,31
22.10.2017,15.825,17.5,14.8,742.4,766.5,92,71,36
23.10.2017,15.3625,16.0,14.9,742.8,766.8,92,94,43
24.10.2017,17.75,20.7,15.4,739.2,762.9,73,105,40
25.10.2017,16.8125,17.9,15.8,744.0,768.0,87,90,41
26.10.2017,17.1,18.6,15.8,742.0,766.0,94,90,54
27.10.2017,17.05,20.0,15.4,740.1,764.0,86,101,45
28.10.2017,18.05,22.2,13.9,744.2,768.1,83,74,54
